artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Corridos Pesados,39IstZr2mKe8BIhdAo1mnx,El de la Troca Perrona,0.5429999999999999,0.774,126747,0.602,3.15e-05,2,0.215,-11.517000000000001,1,0.285,122.728,4,0.882,10
Johann Sebastian Bach,1nJHsaP3vdpUBR9gyvdf56,"English Suite No. 3 in G Minor, BWV 808: VII. Gigue",0.9109999999999999,0.205,198773,0.573,0.5820000000000001,6,0.0486,-15.8,0,0.0431,172.648,3,0.873,3
Ludwig van Beethoven,12s1ReLMjFh1MnZcwvBgBM,"Twelve Variations on 'Ein Mädchen oder Weibchen', Op. 66: IV. Variation 3",0.925,0.455,33653,0.218,0.745,5,0.17300000000000001,-19.5,1,0.0411,123.4,3,0.787,2
Johann Sebastian Bach,7olUGwnLZaqPoAqwOgefKD,"Prelude and Fugue No. 2 in C Major, BWV 847: II. Fugue",0.956,0.496,114173,0.408,0.9470000000000001,11,0.0525,-18.248,0,0.0461,74.158,4,0.815,4
Ludwig van Beethoven,0Y0vcBX6jT1q9chIH5Us9k,"Twelve Variations on 'Ein Mädchen oder Weibchen', Op. 66: VII. Variation 6",0.884,0.39899999999999997,33213,0.24,0.877,5,0.16399999999999998,-19.586,1,0.0415,126.015,4,0.586,2
Ludwig van Beethoven,327RscsQMnrdL6KDckwT3U,"Twelve Variations on 'Ein Mädchen oder Weibchen', Op. 66: VIII. Variation 7",0.98,0.435,41893,0.0576,0.978,5,0.12,-29.750999999999998,1,0.0456,124.32799999999999,3,0.5539999999999999,2
Johann Sebastian Bach,12JPQE9GK9M8RDlRGMqNkM,"Prelude and Fugue in F Minor No. 12, BWV 857: I. Prelude",0.893,0.366,127173,0.239,0.28300000000000003,4,0.0842,-21.765,0,0.0399,94.572,4,0.56,2
Ludwig van Beethoven,6VSSBV41oOnrFiawX138gd,"Twelve Variations on 'Ein Mädchen oder Weibchen', Op. 66: IX. Variation 8",0.966,0.8290000000000001,36320,0.324,0.89,0,0.0769,-17.496,1,0.106,115.626,4,0.93,2
Ludwig van Beethoven,3HNnjFKOKVOoSV8vsuhlO2,"Twelve Variations on 'Ein Mädchen oder Weibchen', Op. 66: X. Variation 9",0.958,0.634,42960,0.0297,0.914,5,0.0981,-21.49,1,0.125,86.639,4,0.469,2
Ludwig van Beethoven,7LNdcurcvEvXX0dWHJGo38,"Twelve Variations on 'Ein Mädchen oder Weibchen', Op. 66: XI. Variation 10",0.9740000000000001,0.483,66507,0.0154,0.9129999999999999,2,0.111,-26.443,0,0.0409,76.459,4,0.17300000000000001,3
Ludwig van Beethoven,6GHZt7E30Mt8JorPSRSRU9,"Twelve Variations on 'Ein Mädchen oder Weibchen', Op. 66: XII. Variation 11",0.972,0.322,63987,0.039,0.9620000000000001,5,0.094,-27.433000000000003,0,0.0475,81.722,4,0.153,2
Ludwig van Beethoven,1026SxZyFyv9HO3nIvp6ZG,"Sonata No. 2 in G Minor, Op. 5: I. Adagio sostenuto e espressivo",0.937,0.28800000000000003,298507,0.035,0.677,3,0.107,-22.892,1,0.0519,74.566,4,0.21600000000000003,3
Johann Sebastian Bach,7lyLzUxYuRD4YJ0HJpoumd,"Partita No. 5 in G Major, BWV 829: I. Praeambulum",0.873,0.28600000000000003,179173,0.425,0.483,6,0.0997,-17.999000000000002,1,0.0384,99.54299999999999,4,0.898,2
Ludwig van Beethoven,3EIFHxasNafyCIRHcYEmUf,Twelve Variations on 'See the conqu'ring hero comes' WoO 45: XII. Variation 11,0.966,0.28300000000000003,203787,0.0315,0.847,2,0.135,-25.813000000000002,1,0.0457,67.717,4,0.461,2
Jennifer Peña,5wK1hR3IS7v9zgZWr6GKY8,Entre El Delirio Y La Locura,0.547,0.55,258273,0.563,1.06e-06,8,0.0799,-6.939,1,0.0287,149.94899999999998,4,0.484,6
Syndrome,1GJgPG9dolJVcdfmAswlzt,The Park (Interlude),0.539,0.5579999999999999,69433,0.32,0.758,2,0.23800000000000002,-15.345,0,0.0331,83.001,4,0.177,23
College Boy Earl,6LYECV9zg7PJhF65NqZ1EM,Warning,0.34,0.748,171572,0.337,0.0,11,0.11599999999999999,-13.300999999999998,0,0.28300000000000003,158.003,4,0.27699999999999997,7
Db Bantino,1sgXeUyJUKt0aGGiw1pMwJ,Low,0.0882,0.48,160311,0.5710000000000001,0.0,5,0.102,-7.8389999999999995,0,0.0744,96.82600000000001,4,0.306,13
Trash Panda,46kwaQL8Sbi8y7CQ79DwHg,ἀταραξία,0.927,0.29600000000000004,114176,0.531,0.7,2,0.115,-12.472000000000001,1,0.10300000000000001,134.958,4,0.504,17
The Lovin' Spoonful,5NgVS34PUARNKt9pwkRMEw,Lovin You,0.336,0.625,150733,0.506,0.345,2,0.255,-8.34,1,0.0371,88.113,4,0.758,0
The Lovin' Spoonful,7CVl9Qjyhlm55iCgV8iNQm,Six O'Clock,0.126,0.57,164000,0.462,0.0,7,0.22699999999999998,-11.501,1,0.0691,126.079,4,0.537,0
The Lovin' Spoonful,4uJHRU2uSHsaIBZMelcgYH,Younger Girl,0.8290000000000001,0.46,141133,0.337,0.0,7,0.127,-11.562000000000001,1,0.0368,58.88,4,0.562,0
September Eighteenths,2dR24pkEDCkywpWWLP9Kq9,Slowing Down,0.0633,0.596,160972,0.745,0.0,7,0.278,-3.73,1,0.0535,121.035,4,0.6579999999999999,1
Kal Marks,53Jxyn1WECkbqflFX5Zpx4,Fuck That Guy,0.00238,0.29100000000000004,219676,0.9279999999999999,0.763,0,0.271,-7.24,1,0.08199999999999999,103.65299999999999,3,0.23399999999999999,0
Hurry,1od8kBkvMCbYUO90t9tByt,Waiting For You,0.0112,0.43799999999999994,202052,0.894,1.26e-06,9,0.154,-4.216,1,0.0371,113.99799999999999,4,0.564,10
Megaherz,4jGek0jIvoQ3h8mNoyjbmT,Nicht genug,0.0008900000000000001,0.522,278250,0.905,0.0124,4,0.201,-4.379,1,0.0597,150.036,4,0.514,16
Young Cap,5nBMxDJndsRJ9U8EXD5kKb,Danny Fantom,0.0762,0.838,236931,0.589,0.0,1,0.0711,-7.981,1,0.268,77.024,4,0.387,10
Sam Levin,6iSUlU5uzErn1dM7U3E8Pe,Sessions,0.672,0.6779999999999999,226119,0.375,0.0139,4,0.155,-8.139,1,0.0396,133.81799999999998,4,0.8,3
Baltic House Orchestra,6wJzyoB5DN5RynMGqhMS9e,Altered Carbon (Main Title Theme),0.856,0.331,95500,0.449,0.818,7,0.0703,-12.748,0,0.0321,59.993,4,0.10400000000000001,15
The Penske File,0KzU665DDy58UngzSjtMV4,Spin My History,4.210000000000001e-05,0.37,234710,0.97,0.0,9,0.35700000000000004,-4.11,1,0.12,165.929,4,0.221,10
Leoni Torres,2YByfEe6Beicr6QtXIbeCI,Adónde Vas (Salsa) - Remasterizado,0.42,0.718,250187,0.8079999999999999,0.0,4,0.11599999999999999,-5.722,1,0.0488,87.90799999999999,4,0.773,28
Droow,3m615152MU6fdiVEL6cpeb,Pocahontas (Emisario),0.5579999999999999,0.765,159789,0.637,0.0,2,0.114,-8.706,1,0.0676,95.059,4,0.441,0
Christopher Carr,66PYqHsmIvMuZiodUsiUpn,Pickin' on Her,0.83,0.46799999999999997,90000,0.35100000000000003,0.731,4,0.231,-11.207,1,0.0394,86.333,4,0.105,20
PA Sports,5At7WpBgslCSZYoBx9Aed7,Aphrodisiakum,0.0533,0.779,245316,0.909,0.0,11,0.126,-4.3919999999999995,0,0.282,109.969,4,0.105,42
Denis Ago,4fqyIXpJUtg5LrxWv3rcSO,Maps,0.00045599999999999997,0.8009999999999999,364048,0.878,0.24100000000000002,1,0.0296,-6.824,1,0.0708,124.015,4,0.5489999999999999,6
Bilal Khan,5YMquQwNQqCMwyTf9QMFZH,Summer Song,0.491,0.7040000000000001,199200,0.452,0.0,11,0.0993,-8.29,0,0.0347,100.046,4,0.473,19
G2g,4uO9h2EWJqr1ViWEON957k,Rainin' (feat. Jae Mo),0.00903,0.726,209580,0.54,0.00010800000000000001,8,0.114,-8.431000000000001,1,0.392,165.04,4,0.281,3
Binaural Beats Sleep,4bKrl3CD45Whffph7V1YxJ,Isochronic Tones Sleep Aid,0.96,0.115,102000,0.00021,0.951,1,0.111,-43.027,1,0.057999999999999996,71.483,3,0.107,14
Binaural Beats Sleep,1J3UoJC2TqSIx3dAuFvqdf,Binaural Beats Sleep Therapy,0.9540000000000001,0.19899999999999998,100000,0.00038500000000000003,0.899,1,0.115,-44.458,1,0.0572,60.369,5,0.10800000000000001,15
Binaural Beats Sleep,3HxdLoUelptMZvE45NabF5,Cognitive Sleep Music,0.981,0.20600000000000002,154000,0.00109,0.8809999999999999,10,0.0957,-47.802,1,0.0455,67.143,3,0.0391,14
Jack Hess,2KrWJWkgTIqR9G6d06ywax,Need You,0.34,0.628,224078,0.47600000000000003,0.0,11,0.149,-8.501,1,0.0891,159.899,4,0.275,37
Mr. Don,4QdepcuwyRA3OZyYp5Qwnq,I Don't Know,0.434,0.636,150883,0.723,0.0016600000000000002,4,0.349,-7.58,0,0.0273,60.998999999999995,4,0.649,21
Mr. Don,2zZi1ETEHYeSxfxMU3cInX,Ella,0.0351,0.7340000000000001,201221,0.7559999999999999,0.004370000000000001,1,0.131,-6.0760000000000005,0,0.0306,130.014,4,0.888,23
Mr. Don,6ylLDIa69k5LzjPfxmIAOo,Mi Libertad,0.185,0.647,221858,0.552,0.0,4,0.251,-7.815,0,0.11,92.985,4,0.395,20
Mr. Don,7L0UV3DmdEtFCfMzwuBTbP,Que Paso,0.0924,0.649,265038,0.882,0.000265,8,0.33,-7.072,1,0.0376,98.00399999999999,4,0.691,21
Terri Geisel,4XaTmKO4BORoGJQ8fbEmrE,My Soul Delights in You (Instrumental),0.992,0.425,334836,0.0208,0.925,2,0.305,-27.338,1,0.0441,65.67,5,0.0737,21
Terri Geisel,7Ft1qhUD42q8uRpkxpOClo,I Am Yours and You Are Mine (Instrumental),0.976,0.345,218997,0.0865,0.934,2,0.0671,-14.523,0,0.0374,98.552,4,0.0429,21
Terri Geisel,0b01zODooBQTT9v9hY4hll,Adoration in the Throne Room (Instrumental),0.981,0.14400000000000002,156162,0.106,0.934,1,0.0962,-19.445,1,0.0474,139.67700000000002,3,0.0354,22
Hylian,1YxLDXTvUIennIrzhBwrXy,Ukiah,3.5499999999999996e-05,0.5920000000000001,195250,0.972,5.33e-06,1,0.3,-4.3180000000000005,0,0.265,107.48200000000001,4,0.44,9
AnnyBell,5o9F4ITOs3SAw9F7GOpkZf,Follow Me,0.24,0.81,224714,0.9520000000000001,0.00036899999999999997,0,0.361,-3.7260000000000004,0,0.0911,104.984,4,0.838,9
Summit Sounds,7nv6KTPgraDtJZUDoWUB5M,Gaze of the One (Live) [feat. Destiny McDonald],0.251,0.418,469080,0.41100000000000003,4.4e-06,2,0.0833,-9.399,1,0.0321,133.884,4,0.0661,17
Todd Rundgren,6bGsAk1tQ888o1JppXKUPz,It Wouldn't Have Made Any Difference - The Roxy Simulcast - 23rd May 1978,0.524,0.321,311293,0.514,1.24e-05,9,0.94,-15.445,1,0.0666,164.03799999999998,4,0.446,16
Summit Sounds,3OLPqU99CQDeseGdpDc5Pn,The Good Part (Live) [feat. Destiny McDonald],0.52,0.187,545160,0.336,0.0,4,0.0789,-9.943,1,0.0317,87.421,5,0.162,16
RFA,6l34KSBRLac1WSufdATk27,Down Your Street,0.007859999999999999,0.637,194862,0.7859999999999999,0.0263,4,0.11,-6.422000000000001,0,0.0846,136.1,4,0.503,5
Carbon Killer,6tmFmrF35CtCgJ7uuALigx,"The Runaway, Pt. 2",0.00663,0.364,163453,0.6759999999999999,0.56,9,0.105,-8.635,1,0.0532,129.494,4,0.212,11
Jah Prayzah,2WAqKAHFRvJqXZ8vkdu3DO,Angel Lo (feat. Jah Cure),0.0373,0.7709999999999999,273600,0.674,6.8e-06,7,0.102,-6.075,1,0.0809,100.055,4,0.501,30
Rahat Fateh Ali Khan,267rk0RIYhp40r0ZJrcqhu,Yeh Zindagi,0.037000000000000005,0.45299999999999996,335412,0.585,0.0,6,0.0865,-8.306000000000001,1,0.0367,125.82,4,0.35,15
VKL,7rhLWW7uIrwkRJDHzCgrPv,Online,0.00525,0.693,226391,0.794,0.0,1,0.28600000000000003,-6.446000000000001,1,0.0526,134.975,4,0.162,10
Miliano,5ZXszHoUyOqE4hBPtzk89Z,STOCKHOLM,0.718,0.835,173196,0.632,0.00010700000000000001,6,0.0961,-7.244,0,0.0457,125.03299999999999,4,0.268,7
David Lang,6LLBqWrqm977CVD8GGLypD,Statement to the Court,0.868,0.322,653267,0.138,4.69e-06,4,0.07,-20.694000000000003,0,0.0552,109.057,1,0.105,2
eli filosov [ p h i l o ],1D0qiLZryCVcnEIpzh86lD,turmoil,0.899,0.6779999999999999,96835,0.327,1.16e-06,8,0.0999,-11.767000000000001,1,0.113,79.018,4,0.537,20
eli filosov [ p h i l o ],4vA96ZcIjukURT0pcrpd2i,recesses,0.39399999999999996,0.637,81951,0.622,0.495,11,0.138,-10.564,0,0.53,164.196,4,0.872,20
eli filosov [ p h i l o ],5RpMFAJcf116DGFBcK5Ny8,neveragain,0.855,0.47700000000000004,117073,0.282,0.0496,4,0.19,-9.892000000000001,0,0.0446,132.906,3,0.268,25
Large Professor,6MJeoX3fx7IyBtyPLlHwtn,Key to the City,0.0347,0.708,179640,0.88,3.46e-05,0,0.747,-8.027000000000001,1,0.146,115.979,4,0.574,23
Large Professor,4kUbFBAme8sisQgUInSGs9,Focused Up,0.000417,0.5920000000000001,264680,0.74,0.0,1,0.0864,-6.914,1,0.0717,176.03,4,0.565,23
Will Wood and the Tapeworms,3pIjKK2eyyDkIAiBpptNQV,Love Me Normally (Bonus) [Live],0.604,0.503,307850,0.368,0.0,5,0.7190000000000001,-12.62,1,0.0583,137.571,3,0.494,15
Sabotage Soundsystem,3otsrafbUHfeG4JdagVsRi,Let It Begin,0.12300000000000001,0.78,193635,0.818,1.93e-06,6,0.113,-7.648,0,0.0985,95.493,4,0.7879999999999999,17
Bernie & The Believers,1B4RWirx6TPCTRncjjXiMq,Unusual Boy,0.768,0.419,254412,0.35,0.0,7,0.121,-6.811,1,0.0338,95.75200000000001,4,0.48,13
Stacks,6OoFIKKyhvkgpaXZdtjEmx,Windeck,0.134,0.705,152660,0.237,0.888,0,0.12,-19.561,1,0.0995,140.033,4,0.9109999999999999,13
Jake Hope,5d7vycOh1u06BUsFI4eer6,IF I HAD,0.6459999999999999,0.6779999999999999,217617,0.557,0.359,0,0.0997,-10.297,0,0.10300000000000001,148.088,4,0.258,0
El Super Show De Los Vaskez,3HjpyTg5bovRg2NS4kc7bw,Piensa en Mí,0.344,0.629,243640,0.34,0.0020399999999999997,7,0.0972,-13.843,1,0.0324,105.064,4,0.48100000000000004,13
El Super Show De Los Vaskez,2coffTF5gCXR6wihY6pA2o,El Gallo y la Pata,0.0358,0.961,169640,0.396,0.125,5,0.154,-12.743,0,0.0695,107.021,4,0.8909999999999999,14
El Super Show De Los Vaskez,1lirTCzUD4UU0x5rQJibgd,Sin Corazón en el Pecho,0.17,0.868,184627,0.419,4.16e-05,5,0.39299999999999996,-12.332,1,0.0573,113.964,4,0.915,29
Sean C. Johnson,2hfTAwA8MtbNo1JizjFKwk,Sonic Boom,0.085,0.47200000000000003,213551,0.535,1.81e-06,7,0.102,-6.515,0,0.0414,84.095,4,0.228,21
Sean C. Johnson,7iUz0DIWKXHOaiTNgf9EyZ,Luke Cage,0.261,0.508,165224,0.527,0.0,1,0.41200000000000003,-8.752,1,0.28300000000000003,91.34100000000001,4,0.452,24
Kid Koala,1ZOe5TWaz52TCci6K3lKLj,"Five Spot Stomp - From The ""Floor Kids"" Original Video Game Soundtrack",0.0298,0.981,142133,0.5720000000000001,0.8140000000000001,1,0.397,-6.416,1,0.36200000000000004,120.009,4,0.44,2
Danielle Nicole,1x7eTPTtfIzB4iEnr52Wcf,Bobby,0.146,0.595,248840,0.5429999999999999,2.42e-05,8,0.0892,-6.855,1,0.0265,143.856,4,0.262,24
MQZ,7iaSn6QWzUDNsWHzEInxok,I Am Bruce Wayne I Am Batman - Remastered,0.12,0.474,192853,0.688,0.0,1,0.542,-8.372,1,0.4,122.245,4,0.435,0
Raperos Mix,1NZLqnSVIMNiCMo9AdiGoZ,Agarrala,0.0279,0.914,154360,0.619,1.1400000000000001e-05,4,0.109,-8.927999999999999,0,0.109,95.99600000000001,4,0.723,22
Dj Akadot,3dHH76NnFJAq9SIkAIXynH,Alone in the Dark,0.185,0.69,178077,0.502,0.778,0,0.11199999999999999,-18.061,1,0.0398,119.97200000000001,4,0.649,18
Pink Noise,64ff82cSAlXjCfups4yfBk,Gentlest Rain,0.857,0.165,115059,0.9990000000000001,0.546,6,0.953,-24.855999999999998,0,0.0634,107.755,5,1e-05,0
Imago,1Ly96b6nTkXIFZVtJedAiB,TRIO,0.0611,0.588,253231,0.6579999999999999,0.0015400000000000001,5,0.0969,-7.042999999999999,1,0.0286,130.041,4,0.221,35
Armin van Buuren,40m1aHZIJUUNTKQzfCieAq,"A State Of Trance (ASOT 851) - Track Recap, Pt. 1",0.0016699999999999998,0.456,43875,0.8109999999999999,0.0,2,0.32799999999999996,-11.776,1,0.061,130.007,5,0.126,6
Enzo,1I2B4np6SdC6wkk58gmfO9,Magenta (ASOT 851),7.24e-06,0.433,203609,0.8390000000000001,0.8759999999999999,4,0.371,-11.738,0,0.0602,132.03,4,0.0385,10
Heatwave,3AbGHYgkpOjTPJDHYQqr2k,Boogie Nights,0.604,0.624,317893,0.75,0.000192,11,0.0721,-8.006,0,0.035,121.42200000000001,4,0.81,10
Los Rehenes,1l8bBmWfSw5jRFtso5590J,Que Debo de Olvidarte,0.0251,0.745,190387,0.392,4.61e-06,7,0.132,-12.822000000000001,1,0.046,81.482,4,0.8959999999999999,17
Brenmar,33MNusR7jLsbh6FgLLQqzH,Free Up,0.11699999999999999,0.847,210462,0.634,0.8370000000000001,2,0.0958,-8.285,1,0.0556,130.035,4,0.047,7
MRS X,2Hs1q92SscUVz7xlf91fzy,Tango Punta Cana,0.068,0.5920000000000001,236719,0.8340000000000001,0.000266,5,0.0721,-5.269,0,0.069,128.119,4,0.639,0
The Dropout,0VEICxFssWvFy48u6RBatw,Potential,0.516,0.7140000000000001,204336,0.7170000000000001,0.122,10,0.36200000000000004,-6.212000000000001,1,0.0688,129.99200000000002,4,0.73,4
The Dropout,4YIN68h66CXQUYAqzfAjK3,Headlights,0.0286,0.565,214206,0.755,0.000364,6,0.33,-5.87,1,0.0565,99.863,4,0.506,3
Low Island,1K4H2TVeNtlnDPx6IIC702,Tomorrow,0.958,0.332,214291,0.18100000000000002,0.0006230000000000001,4,0.131,-14.642999999999999,1,0.0338,75.637,4,0.165,10
The Most Famous Unknown,7zazziTXxPfelIQISxEbrf,The Nice One,0.0246,0.53,258533,0.763,0.0,2,0.1,-6.3660000000000005,1,0.0562,156.004,4,0.77,0
The O'Neill Brothers Group,4MR6jcIdCREOpY11mjTy4j,The Other Side (Instrumental Version),0.9790000000000001,0.377,191216,0.16899999999999998,0.9,0,0.10099999999999999,-19.143,1,0.0362,151.655,4,0.425,21
Kwes.,4pDGNokFUxVeLzeWUHzO2k,Trike,0.05,0.42,208946,0.409,0.473,6,0.0987,-11.921,1,0.05,92.24700000000001,4,0.0742,5
The O'Neill Brothers Group,7KcNFTJq6oYt8m6MOijxYv,Never Enough (Reprise) [Instrumental Version],0.943,0.379,84114,0.0743,0.513,9,0.0982,-19.951,1,0.0411,74.56,1,0.098,19
The O'Neill Brothers Group,5BNtawGwmyzl3KIQB6hBcG,From Now On (Instrumental Version),0.885,0.447,213682,0.287,0.963,4,0.135,-16.977,1,0.0501,113.946,4,0.193,22
Watatah,4pGPEeukr7WdK7pCummNhQ,I Am Merengue,0.196,0.8340000000000001,245029,0.914,1.66e-05,8,0.489,-4.243,1,0.153,92.03200000000001,4,0.929,38
MESSER,19LoUIK78sNZA4nZ9Girvx,Simple Man (Acoustic),0.192,0.603,272985,0.763,0.0,2,0.272,-7.6339999999999995,0,0.0286,120.01899999999999,4,0.358,13
Dom Flemons,2B1fUfwCQHgoHuIwdIMzgA,Black Woman,0.909,0.551,100911,0.00843,0.0,8,0.11199999999999999,-14.292,1,0.145,144.15,3,0.28600000000000003,12
Ludwig van Beethoven,0rA6SvpUhi5goANwvzTcNk,"Serenade for Flute, Violin & Viola in D Major, Op. 25: V. Allegro scherzando e vivace",0.992,0.461,109320,0.045,0.12,2,0.32799999999999996,-19.991,1,0.0554,97.329,4,0.581,3
Yes Darling,6Us4XfKxLPE0HTrYYN8RGW,Open Relationship,0.517,0.547,327579,0.315,0.0,5,0.11199999999999999,-11.109000000000002,1,0.0436,97.31,4,0.43,9
Y god Y,1T076kKBwlY5gOcZHpIlLP,Tired,0.408,0.705,232965,0.8340000000000001,0.017,6,0.0937,-6.539,1,0.0387,114.995,4,0.45799999999999996,10
The Green Experience,4hmzaY3KXTAUGUqBPBwm16,Climax Jim,0.0751,0.47600000000000003,133533,0.685,0.49,9,0.11800000000000001,-9.873,1,0.0531,201.122,4,0.414,25
Spades Cooley,2jQiepDCSvVmxpXutlOViO,Dark Wing,3.93e-06,0.484,228308,0.946,0.731,9,0.341,-4.587,0,0.0388,138.963,4,0.503,0
RX PESO,71C0v90AXNNC9zvUFiQGMB,Came Up,0.377,0.812,109714,0.589,0.0,9,0.0881,-7.519,1,0.414,160.041,4,0.445,11
LostinVegas,2Xfk3QUo8VItzfBgDYpD9P,Get Out of My Mind,0.409,0.672,211282,0.638,0.0,2,0.3,-6.474,1,0.0327,117.029,4,0.436,6
Reese LAFLARE,65PxzJ3E30uXPkKkVFI1bf,Rendevou (feat. FLEE),0.516,0.763,184680,0.507,0.0,2,0.11199999999999999,-14.390999999999998,1,0.14400000000000002,156.917,4,0.514,18
A Ghost Named Nico,62yH2HYTSjDscVXcdcbZIT,Stone Cold,0.457,0.7879999999999999,266000,0.428,1.42e-05,2,0.149,-9.295,1,0.0727,112.014,4,0.16699999999999998,5
Doobee the Heart Break Kid,4LzrjBxG7Zw4vctWj9rUJG,Forever Heart Broke,0.0771,0.723,144432,0.545,0.00025499999999999996,8,0.254,-9.092,0,0.225,159.941,4,0.318,1
Primera Generacion,0YB5CgzMOtlvOgVt2CNnfG,Cortinas Guindas,0.51,0.584,209952,0.72,7.9e-06,0,0.135,-3.261,1,0.0297,105.355,4,0.868,13
Primera Generacion,3zhHWKlMQcx4pp6jnSfFq3,El Parcero,0.32899999999999996,0.563,191400,0.669,0.0,1,0.111,-3.367,0,0.0333,108.76100000000001,3,0.755,9
Puppetpop,6RfEMbtTfsTJzFb42O6J9s,The Wheels on the Bus,0.0313,0.8859999999999999,229330,0.52,0.00033,0,0.154,-10.805,1,0.0319,112.023,4,0.8290000000000001,0
m-flo,1HIIiZ0CBUOdqSdG0ddYpf,miss you - banvox Remix,0.445,0.642,361559,0.765,2.23e-06,1,0.165,-4.001,1,0.154,176.042,4,0.442,25
CR BLACKS,2RR0NMbEDhWPO2tReuftoP,Beechwood,0.051,0.862,227532,0.521,6.8e-06,2,0.11199999999999999,-8.299,0,0.45,153.918,3,0.39799999999999996,30
Messy Marv,7p9fZeJR2NUmpQ7VW6Ub5x,Duckbirds,0.0625,0.6679999999999999,231608,0.752,0.0,9,0.11699999999999999,-8.087,0,0.41600000000000004,143.046,4,0.37200000000000005,6
Cumbia Drive,5SECZASm1eZMUAuMWz73e3,Age of Empires Theme (Version Cumbia),0.00937,0.298,117333,0.7290000000000001,0.0061,4,0.361,-6.7620000000000005,0,0.0334,180.043,4,0.597,30
La Original Banda El Limón de Salvador Lizárraga,2IYF9pMM8asMLOWrAyzCAN,El Chiroteo - Live,0.396,0.639,120342,0.846,0.0,5,0.418,-5.61,1,0.0376,101.272,4,0.932,18
La Original Banda El Limón de Salvador Lizárraga,6LQMOJD6vnGcnsDR3qahWx,Mambo 8 - Live,0.175,0.555,83204,0.715,1.87e-05,0,0.33899999999999997,-6.255,1,0.11199999999999999,74.684,4,0.695,22
Bizzey,0khETOCOY7Yvvyq97jnSUG,Rock Ya Body,0.0322,0.7829999999999999,188432,0.746,8.840000000000001e-05,0,0.0851,-7.242000000000001,1,0.08,95.005,4,0.511,48
Triple Thr33,5aBDJ61outqhQKoT9SZ2wn,Lazarus (feat. Egr),0.0148,0.907,211200,0.57,0.0,2,0.091,-7.082000000000001,1,0.198,100.065,4,0.44,13
Raf Riley,5SNfI9MuZTcH5BthvdS6yV,Hiding Place,0.0831,0.677,260719,0.584,0.0,6,0.10300000000000001,-6.2010000000000005,0,0.198,139.118,4,0.609,14
Huxley,3zqt9UQVEkK4HsGD8jou6n,Eastside,0.0366,0.799,356160,0.861,0.826,7,0.0561,-9.613,1,0.065,125.00200000000001,4,0.215,30
Revert,4CX6Zl6MbSKHgkWQhJPlza,HandleBars,0.244,0.41100000000000003,120085,0.667,0.0069700000000000005,11,0.0753,-8.047,0,0.272,180.205,4,0.162,8
AVIDIAN,1ncKB5rIk1GgGx0Py45qGs,Think It Over,0.000773,0.304,251640,0.772,5.33e-06,5,0.209,-5.516,1,0.035,85.10700000000001,4,0.24,3
Vinc,0IuiT4OBFeWKRghcA9gyr5,Mob Ties,0.00157,0.675,137373,0.539,2e-06,10,0.154,-9.613,0,0.033,133.915,4,0.38299999999999995,4
Gass-Pipe,1Lgryp2cPocd5q2m67y5gn,Streets 2 the Pen (feat. Rico 2 Smoove),0.723,0.823,218182,0.862,0.0,9,0.0938,-7.852,0,0.44799999999999995,88.025,4,0.348,0
Annabel Allum,3Pb8fIJvc4nVIS5ArWeegy,Beat the Birds - Rat Boy Remix,0.0181,0.508,213333,0.7120000000000001,0.00018899999999999999,11,0.326,-8.696,0,0.0402,90.01100000000001,4,0.457,15
George Lamond,7uJ6M4DWFJfq3ZqSNNHPOz,"Cry for Love Remix (feat. Jay Alams, Giuseppe D. & Carlos Berrios)",0.000735,0.594,235153,0.917,0.004070000000000001,7,0.0967,-5.233,1,0.0669,117.882,4,0.391,11
Binaural Beats Sleep,1Psr6ZqsvamNm62wNjVWF1,Isochronic Tones for Studying,0.9940000000000001,0.205,154314,0.00532,0.9490000000000001,11,0.0785,-40.519,0,0.0445,69.64699999999999,4,0.0737,20
Binaural Beats Sleep,5RtzU3ViSdDy7uiqWYzl3K,Brainwave Entrainment Music,0.993,0.193,142825,0.00424,0.98,8,0.0813,-41.283,1,0.0467,84.773,5,0.0389,18
Binaural Beats Sleep,0j7ZDTkDTCMdx7HMS0j7YS,Relaxing Frequencies,0.99,0.192,128359,0.0048200000000000005,0.925,1,0.115,-41.167,1,0.0534,66.503,4,0.0355,18
Binaural Beats Sleep,2Sfhu7cj0SzMqv97D4df9M,Studying the Calm,0.992,0.102,148187,0.00458,0.958,8,0.11,-41.828,1,0.0502,59.136,3,0.0369,18
Binaural Beats Sleep,58nj1UlEw4pgiLRYAIQUAD,Binaural Study Music,0.986,0.168,111188,0.00596,0.9229999999999999,0,0.065,-41.928999999999995,1,0.05,128.744,3,0.0386,19
Binaural Beats Sleep,1zE0hffgWF2zlfv6FxsCOi,Alpha Waves Study Aid,0.99,0.192,156207,0.00875,0.963,0,0.0982,-40.141,1,0.0474,69.915,3,0.0364,19
Binaural Beats Sleep,1VwzXqdmRKYTsb1nfUmL9b,Delta Waves Focus,0.993,0.0986,142176,0.004529999999999999,0.9179999999999999,10,0.10400000000000001,-42.748999999999995,1,0.0514,75.243,4,0.0361,19
Binaural Beats Sleep,6rGXmOZ9AKyzDmXLHffQlO,Music for Studying and Binaural Beats,0.99,0.187,150845,0.0036899999999999997,0.955,0,0.0693,-42.248000000000005,1,0.0454,66.437,4,0.0379,18
